ANO  USIN    JAN    FEV    MAR    ABR    MAI    JUN    JUL    AGO    SET    OUT    NOV    DEZ     NC
2032   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2033   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2034   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2035   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2036   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2021   66  -1.20  -0.99  -0.92  -0.87  -0.85  -0.85  -0.91  -0.96  -1.02  -0.93  -1.14  -1.21    1      Usos_Consuntivos - FIC APERTADO(NC)
2022   66  -1.24  -1.03  -0.97  -0.91  -0.89  -0.89  -0.95  -1.00  -1.06  -0.97  -1.18  -1.25    1   
2023   66  -1.29  -1.08  -1.01  -0.95  -0.94  -0.94  -1.00  -1.04  -1.10  -1.01  -1.23  -1.29    1   
2024   66  -1.34  -1.12  -1.06  -1.00  -0.99  -0.99  -1.04  -1.09  -1.15  -1.06  -1.28  -1.35    1   
2025   66  -1.39  -1.17  -1.11  -1.05  -1.04  -1.04  -1.09  -1.14  -1.20  -1.11  -1.33  -1.40    1   
2026   66  -1.44  -1.23  -1.16  -1.10  -1.09  -1.09  -1.14  -1.19  -1.25  -1.16  -1.38  -1.46    1   
2027   66  -1.50  -1.28  -1.22  -1.16  -1.14  -1.14  -1.20  -1.24  -1.31  -1.22  -1.44  -1.51    1   
2028   66  -1.56  -1.34  -1.28  -1.21  -1.20  -1.20  -1.26  -1.31  -1.37  -1.28  -1.50  -1.58    1   
2029   66  -1.63  -1.41  -1.34  -1.28  -1.26  -1.26  -1.32  -1.37  -1.43  -1.34  -1.57  -1.64    1   
2030   66  -1.70  -1.47  -1.41  -1.34  -1.33  -1.33  -1.39  -1.44  -1.50  -1.40  -1.63  -1.71    1   
2031   66  -1.77  -1.54  -1.47  -1.41  -1.40  -1.40  -1.45  -1.51  -1.56  -1.47  -1.70  -1.78    1   
2032   66  -1.84  -1.61  -1.54  -1.48  -1.46  -1.46  -1.52  -1.57  -1.63  -1.54  -1.77  -1.84    1   
2033   66  -1.91  -1.68  -1.61  -1.54  -1.53  -1.53  -1.59  -1.64  -1.69  -1.60  -1.83  -1.91    1   
2034   66  -1.98  -1.74  -1.67  -1.61  -1.60  -1.60  -1.65  -1.70  -1.76  -1.67  -1.90  -1.97    1   
2035   66  -2.04  -1.81  -1.74  -1.68  -1.66  -1.66  -1.72  -1.77  -1.83  -1.74  -1.97  -2.04    1   
2036   66  -2.11  -1.88  -1.81  -1.74  -1.73  -1.73  -1.79  -1.84  -1.89  -1.80  -2.03  -2.11    1   
2021   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1      Vazao_Remanescente - FIC APERTADO(NC)
2022   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2023   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2024   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2025   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2026   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2027   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2028   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2029   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2030   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2031   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2032   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2033   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2034   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2035   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2036   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2021   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1      Vazao_Remanescente - FIC APERTADO(NC) -> FIC ERCILAND(NC)
2022   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2023   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2024   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2025   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2026   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2027   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2028   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2029   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2030   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2031   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2032   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2033   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2034   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2035   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2036   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2021   66  -0.21  -0.16  -0.16  -0.15  -0.15  -0.15  -0.16  -0.16  -0.16  -0.15  -0.18  -0.22    1      Usos_Consuntivos - FIC ERCILAND(NC)
2022   66  -0.22  -0.17  -0.16  -0.16  -0.16  -0.16  -0.16  -0.17  -0.16  -0.16  -0.19  -0.23    1   
2023   66  -0.22  -0.17  -0.17  -0.16  -0.16  -0.16  -0.17  -0.17  -0.17  -0.16  -0.19  -0.23    1   
2024   66  -0.23  -0.18  -0.17  -0.17  -0.17  -0.17  -0.17  -0.18  -0.17  -0.17  -0.20  -0.24    1   
2025   66  -0.24  -0.18  -0.18  -0.17  -0.17  -0.17  -0.18  -0.18  -0.18  -0.17  -0.20  -0.25    1   
2026   66  -0.24  -0.19  -0.18  -0.18  -0.18  -0.18  -0.18  -0.19  -0.18  -0.18  -0.21  -0.25    1   
2027   66  -0.25  -0.20  -0.19  -0.18  -0.18  -0.18  -0.19  -0.20  -0.19  -0.18  -0.22  -0.26    1   
2028   66  -0.25  -0.20  -0.20  -0.19  -0.19  -0.19  -0.19  -0.20  -0.19  -0.19  -0.22  -0.27    1   
2029   66  -0.26  -0.21  -0.20  -0.19  -0.19  -0.19  -0.20  -0.21  -0.20  -0.19  -0.23  -0.27    1   
2030   66  -0.27  -0.21  -0.21  -0.20  -0.20  -0.20  -0.21  -0.21  -0.20  -0.20  -0.23  -0.28    1   
2031   66  -0.27  -0.22  -0.21  -0.21  -0.20  -0.20  -0.21  -0.22  -0.21  -0.21  -0.24  -0.28    1   
2032   66  -0.28  -0.22  -0.22  -0.21  -0.21  -0.21  -0.22  -0.22  -0.22  -0.21  -0.25  -0.29    1   
2033   66  -0.29  -0.23  -0.22  -0.22  -0.22  -0.22  -0.22  -0.23  -0.22  -0.22  -0.25  -0.29    1   
2034   66  -0.29  -0.24  -0.23  -0.22  -0.22  -0.22  -0.23  -0.24  -0.23  -0.22  -0.26  -0.30    1   
2035   66  -0.30  -0.24  -0.24  -0.23  -0.23  -0.23  -0.23  -0.24  -0.23  -0.23  -0.26  -0.31    1   
2036   66  -0.31  -0.25  -0.24  -0.23  -0.23  -0.23  -0.24  -0.25  -0.24  -0.23  -0.27  -0.31    1   
2021   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1      Vazao_Remanescente - FIC ERCILAND(NC)
2022   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2023   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2024   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2025   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2026   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2027   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2028   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2029   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2030   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2031   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2032   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2033   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2034   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2035   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2036   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2021   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1      Vazao_Remanescente - FIC ERCILAND(NC) -> FIC FOZ PIQU(NC)
2022   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2023   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2024   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2025   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2026   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2027   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2028   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2029   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2030   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2031   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2032   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2033   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2034   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2035   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2036   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2021   66  -0.66  -0.29  -0.23  -0.18  -0.17  -0.17  -0.21  -0.22  -0.19  -0.18  -0.39  -0.73    1      Usos_Consuntivos - FIC FOZ PIQU(NC)
2022   66  -0.69  -0.30  -0.24  -0.19  -0.18  -0.18  -0.22  -0.22  -0.20  -0.19  -0.40  -0.75    1   
2023   66  -0.71  -0.31  -0.25  -0.19  -0.18  -0.18  -0.22  -0.23  -0.20  -0.19  -0.42  -0.78    1   
2024   66  -0.74  -0.31  -0.25  -0.20  -0.19  -0.19  -0.23  -0.24  -0.21  -0.20  -0.43  -0.81    1   
2025   66  -0.77  -0.33  -0.26  -0.20  -0.19  -0.19  -0.23  -0.24  -0.21  -0.20  -0.44  -0.84    1   
2026   66  -0.79  -0.34  -0.27  -0.21  -0.20  -0.20  -0.24  -0.25  -0.22  -0.21  -0.46  -0.87    1   
2027   66  -0.82  -0.35  -0.28  -0.21  -0.20  -0.20  -0.25  -0.26  -0.22  -0.21  -0.47  -0.89    1   
2028   66  -0.84  -0.35  -0.28  -0.22  -0.21  -0.21  -0.25  -0.26  -0.23  -0.22  -0.49  -0.93    1   
2029   66  -0.87  -0.37  -0.29  -0.22  -0.21  -0.21  -0.26  -0.27  -0.23  -0.22  -0.50  -0.95    1   
2030   66  -0.90  -0.38  -0.30  -0.23  -0.22  -0.22  -0.27  -0.28  -0.24  -0.23  -0.51  -0.96    1   
2031   66  -0.93  -0.39  -0.31  -0.24  -0.22  -0.22  -0.27  -0.29  -0.25  -0.23  -0.51  -0.96    1   
2032   66  -0.95  -0.40  -0.31  -0.24  -0.23  -0.23  -0.28  -0.29  -0.25  -0.24  -0.52  -0.97    1   
2033   66  -0.98  -0.41  -0.32  -0.25  -0.23  -0.23  -0.29  -0.30  -0.26  -0.24  -0.52  -0.97    1   
2034   66  -1.01  -0.42  -0.33  -0.25  -0.24  -0.24  -0.29  -0.31  -0.26  -0.25  -0.53  -0.98    1   
2035   66  -1.03  -0.43  -0.34  -0.26  -0.24  -0.24  -0.30  -0.31  -0.27  -0.25  -0.53  -0.98    1   
2036   66  -1.06  -0.44  -0.34  -0.26  -0.25  -0.25  -0.31  -0.32  -0.27  -0.26  -0.54  -0.99    1   
2021   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1      Vazao_Remanescente - FIC FOZ PIQU(NC)
2022   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2023   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2024   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2025   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2026   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2027   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2028   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2029   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2030   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2031   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2032   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2033   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2034   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2035   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2036   66  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89  -0.89    1   
2021   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1      Vazao_Remanescente - FIC FOZ PIQU(NC) -> ITAIPU
2022   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2023   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2024   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2025   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2026   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2027   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2028   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2029   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2030   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2031   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2032   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2033   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2034   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2035   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2036   66   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89   0.89    1   
2021  392  -0.01  -0.01  -0.01  -0.09  -0.38  -0.27  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1      Usos_Consuntivos - JURUENA
2022  392  -0.01  -0.01  -0.01  -0.09  -0.39  -0.27  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2023  392  -0.01  -0.01  -0.01  -0.09  -0.39  -0.28  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2024  392  -0.01  -0.01  -0.01  -0.09  -0.40  -0.28  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2025  392  -0.01  -0.01  -0.01  -0.09  -0.41  -0.29  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2026  392  -0.01  -0.01  -0.01  -0.09  -0.41  -0.29  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2027  392  -0.01  -0.01  -0.01  -0.09  -0.42  -0.30  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2028  392  -0.01  -0.01  -0.01  -0.09  -0.42  -0.30  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2029  392  -0.01  -0.01  -0.01  -0.09  -0.43  -0.30  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2030  392  -0.01  -0.01  -0.01  -0.10  -0.44  -0.31  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2031  392  -0.01  -0.01  -0.01  -0.10  -0.44  -0.31  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2032  392  -0.01  -0.01  -0.01  -0.10  -0.45  -0.32  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2033  392  -0.01  -0.01  -0.01  -0.10  -0.45  -0.32  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2034  392  -0.01  -0.01  -0.01  -0.10  -0.46  -0.33  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2035  392  -0.01  -0.01  -0.01  -0.10  -0.46  -0.33  -0.06  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2036  392  -0.01  -0.01  -0.01  -0.10  -0.47  -0.34  -0.06  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2021  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1      Vazao_Remanescente - JURUENA
2022  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2023  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2024  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2025  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2026  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2027  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2028  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2029  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2030  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2031  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2032  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2033  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2034  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2035  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2036  392 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2021  393  -0.01  -0.01  -0.01  -0.09  -0.38  -0.27  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1      Usos_Consuntivos - FIC JURUENA
2022  393  -0.01  -0.01  -0.01  -0.09  -0.39  -0.27  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2023  393  -0.01  -0.01  -0.01  -0.09  -0.39  -0.28  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2024  393  -0.01  -0.01  -0.01  -0.09  -0.40  -0.28  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2025  393  -0.01  -0.01  -0.01  -0.09  -0.41  -0.29  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2026  393  -0.01  -0.01  -0.01  -0.09  -0.41  -0.29  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2027  393  -0.01  -0.01  -0.01  -0.09  -0.42  -0.30  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2028  393  -0.01  -0.01  -0.01  -0.09  -0.42  -0.30  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2029  393  -0.01  -0.01  -0.01  -0.09  -0.43  -0.30  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2030  393  -0.01  -0.01  -0.01  -0.10  -0.44  -0.31  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2031  393  -0.01  -0.01  -0.01  -0.10  -0.44  -0.31  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2032  393  -0.01  -0.01  -0.01  -0.10  -0.45  -0.32  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2033  393  -0.01  -0.01  -0.01  -0.10  -0.45  -0.32  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2034  393  -0.01  -0.01  -0.01  -0.10  -0.46  -0.33  -0.05  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2035  393  -0.01  -0.01  -0.01  -0.10  -0.46  -0.33  -0.06  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2036  393  -0.01  -0.01  -0.01  -0.10  -0.47  -0.34  -0.06  -0.01  -0.01  -0.03  -0.02  -0.01    1   
2021  393 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1      Vazao_Remanescente - FIC JURUENA
2022  393 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2023  393 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2024  393 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2025  393 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2026  393 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2027  393 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2028  393 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2029  393 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2030  393 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2031  393 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
2032  393 -46.50 -46.50 -46.50 -46.50 -15.50 -15.50 -15.50 -15.50 -15.50 -15.50 -46.50 -46.50    1   
